pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.002291,0.001365,0.004161,0.002751,0.001217,0.003648,0.005156,-0.000374,0.001271,0.005559,-0.000847,0.001007
0.002284,0.001373,0.004175,0.002747,0.001223,0.003657,0.005143,-0.00037,0.001282,0.005553,-0.00084,0.001014
0.00228,0.001374,0.004186,0.002733,0.001242,0.003659,0.005126,-0.000365,0.001288,0.00555,-0.000832,0.001018
0.002277,0.001377,0.004198,0.002749,0.001238,0.003663,0.00511,-0.000354,0.0013,0.005533,-0.000824,0.001034
0.002276,0.001381,0.004202,0.002748,0.001246,0.003665,0.0051,-0.000336,0.001312,0.005513,-0.000808,0.001048
0.002273,0.001382,0.004207,0.002747,0.001249,0.003671,0.005094,-0.000323,0.001325,0.005499,-0.000792,0.001064
0.00227,0.001386,0.004218,0.002742,0.001251,0.00368,0.005079,-0.000309,0.001341,0.005483,-0.000778,0.001084
0.002263,0.001394,0.004224,0.002742,0.001253,0.003687,0.005061,-0.00029,0.001355,0.005464,-0.000766,0.001095
0.00226,0.001398,0.004231,0.002738,0.001258,0.003693,0.005041,-0.000276,0.001371,0.005456,-0.000756,0.0011
0.002254,0.001401,0.004238,0.00273,0.001259,0.003705,0.005022,-0.000262,0.001381,0.005444,-0.00075,0.001106
0.002239,0.001408,0.004251,0.002719,0.001269,0.003722,0.005005,-0.000254,0.00139,0.005433,-0.000735,0.001119
0.002228,0.001416,0.004265,0.002709,0.001272,0.003734,0.004985,-0.000239,0.001408,0.005416,-0.000713,0.001135
0.002215,0.001421,0.004279,0.002704,0.001276,0.00374,0.004991,-0.000229,0.001414,0.005394,-0.000694,0.001157
0.002204,0.001424,0.004289,0.002701,0.001277,0.003746,0.004991,-0.000219,0.001421,0.005373,-0.000679,0.00117
0.002201,0.001425,0.004297,0.002696,0.001283,0.003756,0.004984,-0.000202,0.001433,0.00535,-0.000664,0.001178
0.002201,0.001425,0.004304,0.002693,0.001286,0.00377,0.004961,-0.000184,0.001452,0.005332,-0.000643,0.00119
0.002199,0.001426,0.004318,0.002687,0.001289,0.003782,0.004939,-0.000166,0.001474,0.005318,-0.00062,0.001204
0.002197,0.001432,0.004328,0.002678,0.001295,0.003788,0.004921,-0.000156,0.001492,0.005313,-0.000612,0.001211
0.002196,0.001437,0.004335,0.002667,0.001298,0.003796,0.004904,-0.000145,0.001503,0.005311,-0.000605,0.001223
0.002193,0.001438,0.004346,0.002667,0.001302,0.003806,0.004893,-0.000139,0.001507,0.005292,-0.000593,0.001244
0.002185,0.001441,0.004358,0.002663,0.001314,0.003821,0.004884,-0.000128,0.001513,0.00527,-0.000583,0.001257
0.002181,0.001445,0.004371,0.002661,0.001317,0.003826,0.00487,-0.000118,0.001528,0.005258,-0.000571,0.001269
0.002179,0.001451,0.004378,0.002657,0.00132,0.003834,0.004855,-0.000104,0.00154,0.005254,-0.000567,0.001278
0.002169,0.001454,0.004384,0.00265,0.00132,0.003848,0.004839,-0.000089,0.001557,0.005248,-0.000556,0.001293
0.002156,0.001455,0.004395,0.002642,0.00132,0.003856,0.004821,-0.00007,0.001576,0.005233,-0.00054,0.001306
0.002139,0.001461,0.004411,0.002631,0.001325,0.00387,0.004803,-0.00005,0.001592,0.005216,-0.000523,0.00132
0.002129,0.001467,0.00442,0.00262,0.001327,0.003883,0.004792,-0.000037,0.001603,0.005195,-0.000513,0.001333
0.002124,0.001471,0.004423,0.002616,0.001333,0.00389,0.004783,-0.000021,0.001617,0.005208,-0.000505,0.001301
0.002117,0.001479,0.004433,0.002609,0.001339,0.0039,0.004769,-0.000013,0.001634,0.005191,-0.000491,0.001307
0.002115,0.001482,0.004442,0.002606,0.001344,0.003909,0.004755,0,0.001644,0.005179,-0.000478,0.00132
0.002116,0.001485,0.004453,0.002601,0.001349,0.003918,0.00474,0.000011,0.001654,0.005163,-0.00046,0.001339
0.002115,0.001487,0.004465,0.002599,0.001349,0.003923,0.004721,0.000019,0.001667,0.005151,-0.000444,0.001352
0.002112,0.001489,0.00447,0.002601,0.001352,0.003925,0.004705,0.000035,0.001681,0.005133,-0.00043,0.00137
0.002104,0.001491,0.004479,0.002602,0.001353,0.003928,0.004696,0.000052,0.001699,0.005112,-0.000413,0.00139
0.002092,0.001489,0.004492,0.002595,0.001354,0.003942,0.004688,0.000073,0.001716,0.005092,-0.000398,0.001408
0.002077,0.001488,0.004509,0.002585,0.001368,0.003955,0.004679,0.000085,0.001728,0.00508,-0.000385,0.001425
